old_identifier	proposed_identifier	occurrences	files	category	action	clusters
prec0_hz_affine_add_X_self	interl_hz_affine_add_X_self	2	1	lean_declaration	manual_semantic_rename	ThresholdMatrix
prec0_hz_affine_add_X_XAffineAddOne	interl_hz_affine_add_X_XAffineAddOne	2	1	lean_declaration	manual_semantic_rename	ThresholdMatrix
prec0_hz_affine_XAffineAddOne	interl_hz_affine_XAffineAddOne	2	1	lean_declaration	manual_semantic_rename	ThresholdMatrix
prec0_hz_linear_to_quadratic_of_eval_nonpos	interl_hz_linear_to_quadratic_of_eval_nonpos	7	1	lean_declaration	manual_semantic_rename	ThresholdMatrix
prec0_hz_middleQuadratic_self	interl_hz_middleQuadratic_self	2	1	lean_declaration	manual_semantic_rename	ThresholdMatrix
prec0_hz_middleQuadratic_XAffineAddOne	interl_hz_middleQuadratic_XAffineAddOne	2	1	lean_declaration	manual_semantic_rename	ThresholdMatrix
prec0_hz_mul_one_add_X_self	interl_hz_mul_one_add_X_self	2	1	lean_declaration	manual_semantic_rename	ThresholdMatrix
prec0_hz_mul_one_add_X_XAffineAddOne	interl_hz_mul_one_add_X_XAffineAddOne	2	1	lean_declaration	manual_semantic_rename	ThresholdMatrix
prec0_hz_XAffineAddOne_self	interl_hz_XAffineAddOne_self	3	1	lean_declaration	manual_semantic_rename	ThresholdMatrix
prec0_iff_prec0_mul_X_both_of_nonneg	interl_iff_interl_mul_X_both_of_nonneg	1	1	lean_declaration	manual_semantic_rename	WagnerX
prec0_iterateThetaPlusOne	interl_iterateThetaPlusOne	3	1	tactic_declaration	manual_alias_then_migrate	Tactic
prec0_linearFactorStep	interl_linearFactorStep	3	2	lean_declaration	manual_semantic_rename	PFPolynomial,Transforms
prec0_mul_X_both_of_nonneg	interl_mul_X_both_of_nonneg	2	1	lean_declaration	manual_semantic_rename	WagnerX
prec0_mul_X_of_prec0	interl_mul_X_of_interl	12	8	lean_declaration	manual_semantic_rename	BrandenLeite,BrandenVecchi,Challenges,GarloffWagner,PFPolynomial,WagnerX
prec0_nonneg_combo_right_of_common_left_of_nonneg	interl_nonneg_combo_right_of_common_left_of_nonneg	6	4	lean_declaration	manual_semantic_rename	GarloffWagner,PFPolynomial,PFPolynomial.lean
prec0_nonneg_combo_right_of_common_left_of_pf	interl_nonneg_combo_right_of_common_left_of_pf	1	1	lean_declaration	manual_semantic_rename	PFPolynomial.lean
prec0_of_natDegree_eq_zero	interl_of_natDegree_eq_zero	3	1	lean_declaration	manual_semantic_rename	GarloffWagner
prec0_of_pf_coeff_tendsto_of_natDegree_le	interl_of_pf_coeff_tendsto_of_natDegree_le	6	4	lean_declaration	manual_semantic_rename	BrandenLeite,BrandenVecchi,PFPolynomial
prec0_of_prec0_mul_X_both_of_nonneg	interl_of_interl_mul_X_both_of_nonneg	3	2	lean_declaration	manual_semantic_rename	BrandenLeite,WagnerX
prec0_one_affine_linear	interl_one_affine_linear	2	2	lean_declaration	manual_semantic_rename	AffineFamily.lean,MatrixInterlacing
prec0_or_revPrec0_map_of_pencil	interl_or_reverse_map_of_pencil	3	2	lean_declaration	manual_semantic_rename	FiniteFreeRootCount.lean,OperatorPreservesInterlacing.lean
prec0_or_revPrec0_of_allComboRealRooted	interl_or_reverse_of_allComboRealRooted	7	3	lean_declaration	manual_semantic_rename	BorceaBranden,HomogeneousOre.lean,OperatorPreservesInterlacing.lean
prec0_or_revPrec0_sequence_linear_change_of_pencil	interl_or_reverse_sequence_linear_change_of_pencil	1	1	lean_declaration	manual_semantic_rename	HomogeneousOre.lean
prec0_or_revPrec0_sequence_of_pencil	interl_or_reverse_sequence_of_pencil	1	1	lean_declaration	manual_semantic_rename	HomogeneousOre.lean
prec0_or_revPrec0_triangular_sequence_of_certificates	interl_or_reverse_triangular_sequence_of_certificates	1	1	lean_declaration	manual_semantic_rename	HomogeneousOre.lean
prec0_or_revPrec0_triangular_sequence_of_pencil	interl_or_reverse_triangular_sequence_of_pencil	1	1	lean_declaration	manual_semantic_rename	HomogeneousOre.lean
prec0_refl_of_realRooted	Interl.refl	1	1	deprecated_compatibility	use_canonical_keep_wrapper	ThresholdMatrix
prec0_regularizedKernelRow_succ	interl_regularizedKernelRow_succ	2	1	lean_declaration	manual_semantic_rename	BrandenLeite
prec0_self	interl_self	16	10	tactic_declaration	manual_alias_then_migrate	BrandenVecchi,GarloffWagner,Hadamard,NarayanaTransformation,PFPolynomial,PFPolynomial.lean,Tactic,Transforms
prec0_sum_left_of_common_left_of_nonneg	Interl.sum_left_of_common_left_of_nonneg	1	1	deprecated_compatibility	use_canonical_keep_wrapper	PosCombo.lean
prec0_twoKernelRow_succ	interl_twoKernelRow_succ	1	1	lean_declaration	manual_semantic_rename	BrandenLeite
prec0_veronesePairSectionPolynomial_fin_of_fullyInterlacingPair	interl_veronesePairSectionPolynomial_fin_of_fullyInterlacingPair	3	1	lean_declaration	manual_semantic_rename	VeroneseSection.lean
prec0_veronesePairSectionPolynomial_fin_of_nonneg_prec	interl_veronesePairSectionPolynomial_fin_of_nonneg_strictInterl	1	1	lean_declaration	manual_semantic_rename	VeroneseSection.lean
prec0_veronesePairSectionPolynomial_fin_of_pf_prec	interl_veronesePairSectionPolynomial_fin_of_pf_strictInterl	1	1	lean_declaration	manual_semantic_rename	VeroneseSection.lean
prec0_veronesePairSectionPolynomial_fin_of_prec	interl_veronesePairSectionPolynomial_fin_of_strictInterl	3	2	tactic_declaration	manual_alias_then_migrate	Tactic,VeroneseSection.lean
prec0_veronesePairSectionPolynomial_fin_sequence_of_prec	interl_veronesePairSectionPolynomial_fin_sequence_of_strictInterl	2	1	tactic_declaration	manual_alias_then_migrate	Tactic
prec0_veronesePairSectionPolynomial_of_fullyInterlacingPair	interl_veronesePairSectionPolynomial_of_fullyInterlacingPair	5	1	lean_declaration	manual_semantic_rename	VeroneseSection.lean
prec0_veronesePairSectionPolynomial_of_nonneg_prec	interl_veronesePairSectionPolynomial_of_nonneg_strictInterl	1	1	lean_declaration	manual_semantic_rename	VeroneseSection.lean
prec0_veronesePairSectionPolynomial_of_pf_prec	interl_veronesePairSectionPolynomial_of_pf_strictInterl	1	1	lean_declaration	manual_semantic_rename	VeroneseSection.lean
prec0_veronesePairSectionPolynomial_of_prec	interl_veronesePairSectionPolynomial_of_strictInterl	6	2	tactic_declaration	manual_alias_then_migrate	Tactic,VeroneseSection.lean
prec0_veronesePairSectionPolynomial_sequence_of_prec	interl_veronesePairSectionPolynomial_sequence_of_strictInterl	2	1	tactic_declaration	manual_alias_then_migrate	Tactic
prec0_veroneseSectionPolynomial_of_fullyInterlacingPair	interl_veroneseSectionPolynomial_of_fullyInterlacingPair	5	1	lean_declaration	manual_semantic_rename	VeroneseSection.lean
prec0_veroneseSectionPolynomial_of_nonneg_prec	interl_veroneseSectionPolynomial_of_nonneg_strictInterl	1	1	lean_declaration	manual_semantic_rename	VeroneseSection.lean
prec0_veroneseSectionPolynomial_of_pf_prec	interl_veroneseSectionPolynomial_of_pf_strictInterl	1	1	lean_declaration	manual_semantic_rename	VeroneseSection.lean
prec0_veroneseSectionPolynomial_of_prec	interl_veroneseSectionPolynomial_of_strictInterl	4	2	tactic_declaration	manual_alias_then_migrate	Tactic,VeroneseSection.lean
prec0_veroneseSectionPolynomial_sequence_of_prec	interl_veroneseSectionPolynomial_sequence_of_strictInterl	2	1	tactic_declaration	manual_alias_then_migrate	Tactic
prec0_weightedShiftTilingRow_separated_succ	interl_weightedShiftTilingRow_separated_succ	1	1	lean_declaration	manual_semantic_rename	BrandenLeite
prec0_weightedShiftTilingRow_succ	interl_weightedShiftTilingRow_succ	2	1	lean_declaration	manual_semantic_rename	BrandenLeite
prec0_weightedSum_cone	interl_weightedSum_cone	1	1	lean_declaration	manual_semantic_rename	InterlacingConeBounds.lean
prec0_weightedSum_right_of_nonneg	interl_weightedSum_right_of_nonneg	6	3	lean_declaration	manual_semantic_rename	GarloffWagner,Transforms
prec0_X_mul_both_of_pf	interl_X_mul_both_of_pf	5	3	tactic_declaration	manual_alias_then_migrate	EulerOperator.lean,PFPolynomial.lean,Tactic
prec0_zero_left	interl_zero_left	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Basic
prec0_zero_right	interl_zero_right	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Basic
prec0_zero_zero	interl_zero_zero	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Basic
prec0_zipWith_sum_pair_of_2x2	interl_zipWith_sum_pair_of_2x2	2	2	lean_declaration	manual_semantic_rename	MatrixInterlacing
prec0_zipWith_sum_pair_of_2x2_weak	interl_zipWith_sum_pair_of_2x2_weak	3	2	lean_declaration	manual_semantic_rename	MatrixInterlacing
prec_add_mul_pair_of_2x2	strictInterl_add_mul_pair_of_2x2	2	2	lean_declaration	manual_semantic_rename	GeneralizedSnakePosets,MatrixInterlacing
prec_add_of_prec_left	strictInterl_add_of_strictInterl_left	11	6	lean_declaration	manual_semantic_rename	IteratedDerivativeShift.lean,PosCombo.lean,ProductSequence,Wagner,WagnerLeftSum.lean,WeightedSum.lean
prec_add_of_prec_left_of_common_factor	strictInterl_add_of_strictInterl_left_of_common_factor	2	2	lean_declaration	manual_semantic_rename	IteratedDerivativeShift.lean,WagnerLeftSum.lean
prec_add_of_prec_right	strictInterl_add_of_strictInterl_right	2	1	lean_declaration	manual_semantic_rename	WagnerRightSum.lean
prec_add_of_prec_right_mixed_of_natDegree	strictInterl_add_of_strictInterl_right_mixed_of_natDegree	2	1	lean_declaration	manual_semantic_rename	WagnerRightSum.lean
prec_add_of_prec_right_mixed_of_natDegree_of_common_factor	strictInterl_add_of_strictInterl_right_mixed_of_natDegree_of_common_factor	1	1	lean_declaration	manual_semantic_rename	WagnerRightSum.lean
prec_add_of_prec_right_mixed_of_natDegree_of_common_factor_of_no_common_right	strictInterl_add_of_strictInterl_right_mixed_of_natDegree_of_common_factor_of_no_common_right	1	1	lean_declaration	manual_semantic_rename	WagnerRightSum.lean
prec_add_of_prec_right_mixed_of_natDegree_of_no_common_right	strictInterl_add_of_strictInterl_right_mixed_of_natDegree_of_no_common_right	2	1	lean_declaration	manual_semantic_rename	WagnerRightSum.lean
prec_add_of_prec_right_of_common_factor	strictInterl_add_of_strictInterl_right_of_common_factor	1	1	lean_declaration	manual_semantic_rename	WagnerRightSum.lean
prec_add_of_prec_right_of_common_factor_of_no_common_right	strictInterl_add_of_strictInterl_right_of_common_factor_of_no_common_right	1	1	lean_declaration	manual_semantic_rename	WagnerRightSum.lean
prec_add_of_prec_right_of_no_common_right	strictInterl_add_of_strictInterl_right_of_no_common_right	3	1	lean_declaration	manual_semantic_rename	WagnerRightSum.lean
prec_add_of_prec_right_of_posLeadingCoeff	strictInterl_add_of_strictInterl_right_of_posLeadingCoeff	19	16	tactic_declaration	manual_alias_then_migrate	AffineFamily,CombinatorialExamples,CommonInterleaver,EulerOperator,EulerianCompletion,PosCombo.lean,Tactic,Transforms,Wagner,WagnerRightSum.lean,WeightedSum.lean
prec_add_X_mul_of_prec	strictInterl_add_X_mul_of_strictInterl	3	3	lean_declaration	manual_semantic_rename	ClassicalHurwitzMatrix,CombinatorialExamples,SamePhaseInterlacing.lean
prec_affine_derivative	strictInterl_affine_derivative	11	4	tactic_declaration	manual_alias_then_migrate	AffineDerivative.lean,CombinatorialExamples,Tactic
prec_affine_derivative_deg_one	strictInterl_affine_derivative_deg_one	3	2	tactic_declaration	manual_alias_then_migrate	AffineDerivative.lean,Tactic
prec_affine_derivative_nonneg_sequence	strictInterl_affine_derivative_nonneg_sequence	3	1	tactic_declaration	manual_alias_then_migrate	Tactic
prec_affine_derivative_of_nonnegCoeffs	strictInterl_affine_derivative_of_nonnegCoeffs	5	4	tactic_declaration	manual_alias_then_migrate	AffineDerivative.lean,EulerOperator,GeneralizedEulerian.lean,Tactic
prec_affine_derivative_sequence	strictInterl_affine_derivative_sequence	3	1	tactic_declaration	manual_alias_then_migrate	Tactic
prec_affine_favard_step	strictInterl_affine_favard_step	2	1	lean_declaration	manual_semantic_rename	Favard
prec_affine_linear_affine_linear_of_cross	strictInterl_affine_linear_affine_linear_of_cross	6	4	lean_declaration	manual_semantic_rename	AffineProperPosition.lean,Compatibility,ThresholdMatrix
prec_affine_sturmDerangementsExc	strictInterl_affine_sturmDerangementsExc	5	1	lean_declaration	manual_semantic_rename	CombinatorialExamples
prec_affineEulerianTilde	strictInterl_affineEulerianTilde	3	1	lean_declaration	manual_semantic_rename	CombinatorialExamples
prec_and_hasSimpleRoots_of_auxiliary_sign_succ	strictInterl_and_hasSimpleRoots_of_auxiliary_sign_succ	2	2	lean_declaration	manual_semantic_rename	Applications,MaWang
prec_and_hasSimpleRoots_of_auxiliary_sign_succ_add_tail	strictInterl_and_hasSimpleRoots_of_auxiliary_sign_succ_add_tail	3	2	lean_declaration	manual_semantic_rename	Interlacing,MaWang
prec_and_hasSimpleRoots_of_interlaces_eval_mul_neg_succ	strictInterl_and_hasSimpleRoots_of_interlaces_eval_mul_neg_succ	1	1	lean_declaration	manual_semantic_rename	MaWang
prec_and_noCommonRoot_of_affine_lag_degree_step	strictInterl_and_noCommonRoot_of_affine_lag_degree_step	2	2	lean_declaration	manual_semantic_rename	Applications,DerivativeRecurrence
prec_and_noCommonRoot_of_affine_lag_second_order_derivative	strictInterl_and_noCommonRoot_of_affine_lag_second_order_derivative	1	1	lean_declaration	manual_semantic_rename	DerivativeRecurrence
prec_and_noCommonRoot_of_affine_lag_second_order_derivative_of_nonneg_lag	strictInterl_and_noCommonRoot_of_affine_lag_second_order_derivative_of_nonneg_lag	5	1	lean_declaration	manual_semantic_rename	DerivativeRecurrence
prec_and_noCommonRoot_of_quadratic_lag	strictInterl_and_noCommonRoot_of_quadratic_lag	2	2	lean_declaration	manual_semantic_rename	Applications,DerivativeRecurrence
prec_and_noCommonRoot_of_quadratic_lag_degree_step	strictInterl_and_noCommonRoot_of_quadratic_lag_degree_step	3	3	lean_declaration	manual_semantic_rename	Applications,DerivativeRecurrence
prec_and_noCommonRoot_of_unit_affine_unit_lag	strictInterl_and_noCommonRoot_of_unit_affine_unit_lag	1	1	lean_declaration	manual_semantic_rename	DerivativeRecurrence
prec_and_noCommonRoot_of_unit_affine_zero_lag	strictInterl_and_noCommonRoot_of_unit_affine_zero_lag	1	1	lean_declaration	manual_semantic_rename	DerivativeRecurrence
prec_b_component_of_prec_Id_top_of_right_top	strictInterl_b_component_of_strictInterl_Id_top_of_right_top	2	1	lean_declaration	manual_semantic_rename	SymmetricDecomposition
prec_b_component_of_prec_left_of_natDegree_le	strictInterl_b_component_of_strictInterl_left_of_natDegree_le	2	1	lean_declaration	manual_semantic_rename	SymmetricDecomposition
prec_b_component_of_prec_left_top	strictInterl_b_component_of_strictInterl_left_top	2	1	lean_declaration	manual_semantic_rename	SymmetricDecomposition
prec_b_component_of_prec_left_top_of_sameDegree	strictInterl_b_component_of_strictInterl_left_top_of_sameDegree	2	1	lean_declaration	manual_semantic_rename	SymmetricDecomposition
prec_b_component_of_prec_right_top	strictInterl_b_component_of_strictInterl_right_top	3	1	lean_declaration	manual_semantic_rename	SymmetricDecomposition
prec_b_component_of_prec_sum_of_leadingCoeff_eq	strictInterl_b_component_of_strictInterl_sum_of_leadingCoeff_eq	2	1	lean_declaration	manual_semantic_rename	SymmetricDecomposition
prec_boundary_right_pair_of_orientation_succDegree_nonneg	strictInterl_boundary_right_pair_of_orientation_succDegree_nonneg	1	1	lean_declaration	manual_semantic_rename	CommonInterleaver
prec_boundary_right_pair_of_prec_nonneg	strictInterl_boundary_right_pair_of_strictInterl_nonneg	2	1	lean_declaration	manual_semantic_rename	CommonInterleaver
prec_C_mul_both_sequence	strictInterl_C_mul_both_sequence	3	1	tactic_declaration	manual_alias_then_migrate	Tactic
prec_C_mul_left	StrictInterl.C_mul_left	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Linear.lean
prec_C_mul_left_sequence	strictInterl_C_mul_left_sequence	3	1	tactic_declaration	manual_alias_then_migrate	Tactic
prec_C_mul_right	StrictInterl.C_mul_right	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Linear.lean
prec_C_mul_right_sequence	strictInterl_C_mul_right_sequence	3	1	tactic_declaration	manual_alias_then_migrate	Tactic
prec_C_mul_self	StrictInterl.C_mul_self	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Linear.lean
prec_C_mul_X_of_prec_of_nonneg	strictInterl_C_mul_X_of_strictInterl_of_nonneg	5	2	tactic_declaration	manual_alias_then_migrate	Tactic,WagnerX
prec_chain_of_consecutive_of_endpoint	strictInterl_chain_of_consecutive_of_endpoint	5	5	lean_declaration	manual_semantic_rename	Applications,BrandenVecchi,CommonInterleaver,Transforms
prec_chainPolynomial_succ_of_isTotallyNonneg_of_ne	strictInterl_chainPolynomial_succ_of_isTotallyNonneg_of_ne	1	1	lean_declaration	manual_semantic_rename	BrandenLeite
prec_chainPolynomial_succ_of_ne	strictInterl_chainPolynomial_succ_of_ne	2	2	lean_declaration	manual_semantic_rename	BrandenLeite
prec_cofactor_of_common_root	StrictInterl.cofactor_of_common_root	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Interlacing
prec_coloredSetPartitions_one_two	strictInterl_coloredSetPartitions_one_two	2	1	lean_declaration	manual_semantic_rename	CombinatorialExamples
prec_coloredSetPartitions_succ	strictInterl_coloredSetPartitions_succ	6	2	tactic_declaration	manual_alias_then_migrate	CombinatorialExamples,Tactic
prec_commonPhaseRestriction_pderiv	strictInterl_commonPhaseRestriction_pderiv	2	2	reference_or_local	migrate_with_declaration_owner	CombinatorialExamples,SamePhaseInterlacing.lean
prec_comp_C_mul_X	StrictInterl.comp_C_mul_X	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Linear.lean
prec_comp_C_mul_X_iff	StrictInterl.comp_C_mul_X_iff	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Linear.lean
prec_comp_neg_X_of_sameDegree	StrictInterl.comp_neg_X_of_natDegree_eq	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Linear.lean
prec_comp_one_sub_X_of_sameDegree	StrictInterl.comp_one_sub_X_of_natDegree_eq	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Linear.lean
prec_comp_X_add_C	StrictInterl.comp_X_add_C	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Linear.lean
prec_comp_X_add_C_iff	StrictInterl.comp_X_add_C_iff	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Linear.lean
prec_comp_X_add_C_of_two_interlacings	strictInterl_comp_X_add_C_of_two_interlacings	2	1	lean_declaration	manual_semantic_rename	NarayanaTransformation
prec_component_of_prec_mul_X_of_roots_nonpos	strictInterl_component_of_strictInterl_mul_X_of_roots_nonpos	3	1	lean_declaration	manual_semantic_rename	FolkloreLemma.lean
prec_component_of_prec_next_eq_add_X_mul	strictInterl_component_of_strictInterl_next_eq_add_X_mul	2	2	lean_declaration	manual_semantic_rename	FolkloreLemma.lean,GeneralizedSnakePosets
prec_component_of_prec_next_eq_add_X_mul_of_roots_sum_le	strictInterl_component_of_strictInterl_next_eq_add_X_mul_of_roots_sum_le	2	2	lean_declaration	manual_semantic_rename	FolkloreLemma.lean,GeneralizedSnakePosets
